Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Higgins J.P.T., Wang L., Kambham N., Montgomery K., Mason V., Vogelmann S.U., Lemley K.V., Brown P.O., Brooks J.D., Van De Rijn M.",Gene Expression in the Normal Adult Human Kidney Assessed by Complementary DNA Microarray,2004,Molecular Biology of the Cell,15,2,,649,656,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-0742323008&partnerID=40&md5=b064556fa78c88e78a8bccdb35b32656,,10591524,,MBCEE,10.1091/mbc.E03-06-0432,14657249,Molecular Biology of the Cell,Article,Scopus
"Eckenrode S.E., Ruan Q., Yang P., Zheng W., McIndoe R.A., She J.-X.",Gene Expression Profiles Define a Key Checkpoint for Type 1 Diabetes in NOD Mice,2004,Diabetes,53,2,,366,375,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842331569&partnerID=40&md5=4d6392e69e52d64ec47da140b65c1774,,121797,,DIAEA,10.2337/diabetes.53.2.366,14747287,Diabetes,Article,Scopus
"Yung C.K., Halperin V.L., Tomaselli G.F., Winslow R.L.",Gene expression profiles in end-stage human idiopathic dilated cardiomyopathy: Altered expression of apoptotic and cytoskeletal genes,2004,Genomics,83,2,,281,297,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-0346098139&partnerID=40&md5=f533bb95c7a13d2e9481453043e9e1e6,,8887543,,GNMCE,10.1016/j.ygeno.2003.08.007,14706457,Genomics,Article,Scopus
"Preston G.A., Waga I., Alcorta D.A., Sasai H., Munger W.E., Sullivan P., Phillips B., Jennette J.C., Falk R.J.",Gene expression profiles of circulating leukocytes correlate with renal disease activity in IgA nephropathy,2004,Kidney International,65,2,,420,430,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642480075&partnerID=40&md5=cd6408beec4734bf965ea1798744de6c,,852538,,KDYIA,10.1111/j.1523-1755.2004.00398.x,14717912,Kidney International,Article,Scopus
"Kote-Jarai Z., Williams R.D., Cattini N., Copeland M., Giddings I., Wooster R., TePoele R.H., Workman P., Gusterson B., Peacock J., Gui G., Campbell C., Eeles R.",Gene Expression Profiling after Radiation-Induced DNA Damage Is Strongly Predictive of BRCA1 Mutation Carrier Status,2004,Clinical Cancer Research,10,3,,958,963,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744231591&partnerID=40&md5=e572255d7ba4208183116d788a877206,,10780432,,CCREF,10.1158/1078-0432.CCR-1067-3,14871973,Clinical Cancer Research,Article,Scopus
"Gebel S., Gerstmayer B., Bosio A., Haussmann H.-J., Van Miert E., Muller T.",Gene expression profiling in respiratory tissues from rats exposed to mainstream cigarette smoke,2004,Carcinogenesis,25,2,,169,178,,36,http://www.scopus.com/inward/record.url?eid=2-s2.0-1242307956&partnerID=40&md5=31a3558b72309c3d4934b7659ca45398,,1433334,,CRNGD,10.1093/carcin/bgg193,14578158,Carcinogenesis,Review,Scopus
"Ng Y.Y., Van Kessel B., Lokhorst H.M., Baert M.R.M., Van Den Burg C.M.M., Bloem A.C., Staal F.J.T.",Gene-expression profiling of CD34<sup>+</sup> cells from various hematopoietic stem-cell sources reveals functional differences in stem-cell activity,2004,Journal of Leukocyte Biology,75,2,,314,323,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842309940&partnerID=40&md5=e1384a95ae464c58de06869938b592bb,,7415400,,JLBIE,10.1189/jlb.0603287,14634063,Journal of Leukocyte Biology,Article,Scopus
"Sibille E., Arango V., Galfalvy H.C., Pavlidis P., Erraji-Benchekroun L., Ellis S.P., Mann J.J.",Gene Expression Profiling of Depression and Suicide in Human Prefrontal Cortex,2004,Neuropsychopharmacology,29,2,,351,361,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842286587&partnerID=40&md5=c2557c4568b3b2db10c437b974482037,,0893133X,,NEROE,10.1038/sj.npp.1300335,14603265,Neuropsychopharmacology,Article,Scopus
"Ferguson S.E., Olshen A.B., Viale A., Awtrey C.S., Barakat R.R., Boyd J.",Gene expression profiling of tamoxifen-associated uterine cancers: Evidence for two molecular classes of endometrial carcinoma,2004,Gynecologic Oncology,92,2,,719,725,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842267344&partnerID=40&md5=174c17d60008e4c7e3d4a50bac316796,,908258,,GYNOA,10.1016/j.ygyno.2003.10.038,14766275,Gynecologic Oncology,Article,Scopus
"Bystrom J., Wynn T.A., Domachowske J.B., Rosenberg H.F.",Gene microarray analysis reveals interleukin-5-dependent transcriptional targets in mouse bone marrow,2004,Blood,103,3,,868,877,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-1342292268&partnerID=40&md5=853b5b5c27b265dd1a07d4d06603a5eb,,64971,,BLOOA,10.1182/blood-2003-08-2778,14525773,Blood,Article,Scopus
"Wang D.-Y., Fulthorpe R., Liss S.N., Edwards E.A.",Identification of Estrogen-Responsive Genes by Complementary Deoxyribonucleic Acid Microarray and Characterization of a Novel Early Estrogen-Induced Gene: EEIG1,2004,Molecular Endocrinology,18,2,,402,411,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842291432&partnerID=40&md5=2d25f7847c6d445ec920541922fa4747,,8888809,,MOENE,10.1210/me.2003-0202,14605097,Molecular Endocrinology,Article,Scopus
"Sadate-Ngatchou P.I., Pouchnik D.J., Griswold M.D.",Identification of Testosterone-Regulated Genes in Testes of Hypogonadal Mice Using Oligonucleotide Microarray,2004,Molecular Endocrinology,18,2,,422,433,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842290984&partnerID=40&md5=621b5ff63e57d443fc2e722eb6fef311,,8888809,,MOENE,10.1210/me.2003-0188,14605096,Molecular Endocrinology,Article,Scopus
"Arends S.J.R., Weiss D.S.",Inhibiting Cell Division in Escherichia coli Has Little if Any Effect on Gene Expression,2004,Journal of Bacteriology,186,3,,880,884,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642540983&partnerID=40&md5=7b1330fdedb33e20ef0d6311fedb0c26,,219193,,JOBAA,10.1128/JB.186.3.880-884.2004,14729718,Journal of Bacteriology,Article,Scopus
"Scott L.A., Vass J.K., Parkinson E.K., Gillespie D.A.F., Winnie J.N., Ozanne B.W.","Invasion of Normal Human Fibroblasts Induced by v-Fos Is Independent of Proliferation, Immortalization, and the Tumor Suppressors p16<sup>INK4a</sup> and p53",2004,Molecular and Cellular Biology,24,4,,1540,1559,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842325732&partnerID=40&md5=cd7a3c652f529fb2b3e19dc2538af3e7,,2707306,,MCEBD,10.1128/MCB.24.4.1540-1559.2004,14749371,Molecular and Cellular Biology,Article,Scopus
"Deaciuc I.V., Doherty D.E., Burikhanov R., Lee E.Y., Stromberg A.J., Peng X., De Villiers W.J.S.","Large-scale gene profiling of the liver in a mouse model of chronic, intragastric ethanol infusion",2004,Journal of Hepatology,40,2,,219,227,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642450614&partnerID=40&md5=dc85b57b95b37e7955f10511ba7c34d2,,1688278,,JOHEE,10.1016/j.jhep.2003.10.021,14739091,Journal of Hepatology,Article,Scopus
"Borene M.L., Barocas V.H., Hubel A.",Mechanical and cellular changes during compaction of a collagen-sponge- based corneal stromal equivalent,2004,Annals of Biomedical Engineering,32,2,,274,283,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942555200&partnerID=40&md5=44d2131d227d2154ccc0c8fe738d6f67,,906964,,ABMEC,10.1023/B:ABME.0000012747.97620.3a,15008375,Annals of Biomedical Engineering,Article,Scopus
"Treadwell J.A., Singh S.M.",Microarray Analysis of Mouse Brain Gene Expression Following Acute Ethanol Treatment,2004,Neurochemical Research,29,2,,357,369,,36,http://www.scopus.com/inward/record.url?eid=2-s2.0-1242269209&partnerID=40&md5=2b67e7d5179cef6d3427194bcad5b40c,,3643190,,NERED,10.1023/B:NERE.0000013738.06437.a6,15002731,Neurochemical Research,Article,Scopus
"Barash I.A., Mathew L., Ryan A.F., Chen J., Lieber R.L.",Rapid muscle-specific gene expression changes after a single bout of eccentric contractions in the mouse,2004,American Journal of Physiology - Cell Physiology,286,2 55-2,,,,,45,http://www.scopus.com/inward/record.url?eid=2-s2.0-0742323119&partnerID=40&md5=8415653adaf80f4902f6dc17fde6ea40,,3636143,,AJPCD,,14561590,American Journal of Physiology - Cell Physiology,Article,Scopus
"Tarnawski A.S., Chai J., Pai R., Chiou S.-K.",Rebamipide activates genes encoding angiogenic growth factors and cox2 and stimulates angiogenesis: A key to its ulcer healing action?,2004,Digestive Diseases and Sciences,49,2,,202,209,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642362822&partnerID=40&md5=9cb10c3c562e00d66100b52ac39c7629,,1632116,,DDSCD,10.1023/B:DDAS.0000017439.60943.5c,15104358,Digestive Diseases and Sciences,Article,Scopus
"Hoenderop J.G.J., Chon H., Gkika D., Bluyssen H.A.R., Holstege F.C.P., St-Arnaud R., Braam B., Bindels R.J.M.",Regulation of gene expression by dietary Ca<sup>2+</sup> in kidneys of 25-hydroxyvitamin D<sub>3</sub>-1α-hydroxylase knockout mice,2004,Kidney International,65,2,,531,539,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642480053&partnerID=40&md5=9c6a1e18fa9784c3c6c8438857a45524,,852538,,KDYIA,10.1111/j.1523-1755.2004.00402.x,14717923,Kidney International,Article,Scopus
"Pack S.D., Alper O.M., Stromberg K., Augustus M., Ozdemirli M., Miermont A.M., Klus G., Rusin M., Slack R., Hacker N.F., Ried T., Szallasi Z., Alper O.",Simultaneous Suppression of Epidermal Growth Factor Receptor and c-erbB-2 Reverses Aneuploidy and Malignant Phenotype of a Human Ovarian Carcinoma Cell Line,2004,Cancer Research,64,3,,789,794,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744229645&partnerID=40&md5=896703f0b85ff7d23781a86ab082f88b,,85472,,CNREA,10.1158/0008-5472.CAN-03-1982,14871800,Cancer Research,Article,Scopus
"Stirewalt D.L., Pogosova-Agadjanyan E.L., Khalid N., Hare D.R., Ladne P.A., Sala-Torra O., Zhao L.P., Radich J.P.",Single-stranded linear amplification protocol results in reproducible and reliable microarray data from nanogram amounts of starting RNA,2004,Genomics,83,2,,321,331,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-0347359149&partnerID=40&md5=3ff27487afc9e7948a40cddb5a469acb,,8887543,,GNMCE,10.1016/j.ygeno.2003.08.008,14706461,Genomics,Article,Scopus
"Baud S., Vaultier M.-N., Rochat C.",Structure and expression profile of the sucrose synthase multigene family in Arabidopsis,2004,Journal of Experimental Botany,55,396,,397,409,,44,http://www.scopus.com/inward/record.url?eid=2-s2.0-1142306035&partnerID=40&md5=6296563db30a756ce4400a2ffc5b0a6e,,220957,,JEBOA,10.1093/jxb/erh047,14739263,Journal of Experimental Botany,Article,Scopus
"Porter J.D., Merriam A.P., Leahy P., Gong B., Feuerman J., Cheng G., Khanna S.",Temporal gene expression profiling of dystrophin-deficient (mdx) mouse diaphragm identifies conserved and muscle group-specific mechanisms in the pathogenesis of muscular dystrophy,2004,Human Molecular Genetics,13,3,,257,269,,53,http://www.scopus.com/inward/record.url?eid=2-s2.0-1042268862&partnerID=40&md5=349cd5cdeade7a1111114285da456085,,9646906,,HMGEE,10.1093/hmg/ddh033,14681298,Human Molecular Genetics,Article,Scopus
"Amatschek S., Koenig U., Auer H., Steinlein P., Pacher M., Gruenfelder A., Dekan G., Vogl S., Kubista E., Heider K.-H., Stratowa C., Schreiber M., Sommergruber W.",Tissue-Wide Expression Profiling Using cDNA Subtraction and Microarrays to Identify Tumor-Specific Genes,2004,Cancer Research,64,3,,844,856,,91,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744219705&partnerID=40&md5=3fe409ef5ce708e0edfdbfd97ce4a359,,85472,,CNREA,10.1158/0008-5472.CAN-03-2361,14871811,Cancer Research,Article,Scopus
"Liu J., Xie Y., Ward J.M., Diwan B.A., Waalkes M.P.",Toxicogenomic analysis of aberrant gene expression in liver tumors and nontumorous livers of adult mice exposed in utero to inorganic arsenic,2004,Toxicological Sciences,77,2,,249,257,,41,http://www.scopus.com/inward/record.url?eid=2-s2.0-1342267707&partnerID=40&md5=fb04055f77e44487a97c1c654c4a98ef,,10966080,,TOSCF,10.1093/toxsci/kfh055,14691202,Toxicological Sciences,Article,Scopus
"Baris O., Savagner F., Nasser V., Loriod B., Granjeaud S., Guyetant S., Franc B., Rodien P., Rohmer V., Bertucci F., Birnbaum D., Malthiery Y., Reynier P., Houlgatte R.",Transcriptional Profiling Reveals Coordinated Up-Regulation of Oxidative Metabolism Genes in Thyroid Oncocytic Tumors,2004,Journal of Clinical Endocrinology and Metabolism,89,2,,994,1005,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744221776&partnerID=40&md5=efbf0f36e4382a56e6fc2478a9ef9f60,,0021972X,,JCEMA,10.1210/jc.2003-031238,14764826,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"Sims A.H., Robson G.D., Hoyle D.C., Oliver S.G., Turner G., Prade R.A., Russell H.H., Dunn-Coleman N.S., Gent M.E.",Use of expressed sequence tag analysis and cDNA microarrays of the filamentous fungus Aspergillus nidulans,2004,Fungal Genetics and Biology,41,2,,199,212,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-0347985840&partnerID=40&md5=2c166cdec386107f7606e1254c91f6ec,,10871845,,FGBIF,10.1016/j.fgb.2003.11.005,14732266,Fungal Genetics and Biology,Article,Scopus
"Scholle F., Li K., Bodola F., Ikeda M., Luxon B.A., Lemon S.M.",Virus-Host Cell Interactions during Hepatitis C Virus RNA Replication: Impact of Polyprotein Expression on the Cellular Transcriptome and Cell Cycle Association with Viral RNA Synthesis,2004,Journal of Virology,78,3,,1513,1524,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-0346373690&partnerID=40&md5=5a7c308626d838afcebc14f113a2d8ac,,0022538X,,JOVIA,10.1128/JVI.78.3.1513-1524.2004,14722306,Journal of Virology,Article,Scopus
"Staber P.B., Linkesch W., Zauner D., Beham-Schmid C., Guelly C., Schauer S., Sill H., Hoefler G.",Common alterations in gene expression and increased proliferation in recurrent acute myeloid leukemia,2004,Oncogene,23,4,,894,904,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-1342343926&partnerID=40&md5=0d6dac3b488a824bf69f7a3e87760de2,,9509232,,ONCNE,10.1038/sj.onc.1207192,14749762,Oncogene,Article,Scopus
"Wang S.H., Mezosi E., Wolf J.M., Cao Z., Utsugi S., Gauger P.G., Doherty G.M., Baker Jr. J.R.",IFNγ sensitization to TRAIL-induced apoptosis in human thyroid carcinoma cells by upregulating Bak expression,2004,Oncogene,23,4,,928,935,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-1342301477&partnerID=40&md5=5bc8e5ddbd8b9e03634141537d750225,,9509232,,ONCNE,10.1038/sj.onc.1207213,14647456,Oncogene,Article,Scopus
"Schwaenen C., Nessling M., Wessendorf S., Salvi T., Wrobel G., Radlwimmer B., Kestler H.A., Haslinger C., Stilgenbauer S., Dohner H., Bentz M., Lichter P.",Automated array-based genomic profiling in chronic lymphocytic leukemia: Development of a clinical tool and discovery of recurrent genomic alterations,2004,Proceedings of the National Academy of Sciences of the United States of America,101,4,,1039,1044,,111,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744225365&partnerID=40&md5=6f658f6282a0806e915a1e7d1b03ee18,,278424,,PNASA,10.1073/pnas.0304717101,14730057,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Gera J.F., Mellinghoff I.K., Shi Y., Rettig M.B., Tran C., Hsu J.-H., Sawyers C.L., Lichtenstein A.K.",AKT Activity Determines Sensitivity to Mammalian Target of Rapamycin (mTOR) Inhibitors by Regulating Cyclin D1 and c-myc Expression,2004,Journal of Biological Chemistry,279,4,,2737,2746,,130,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642535431&partnerID=40&md5=9e50d0b1724bf3e7cb9f6da787fae1d2,,219258,,JBCHA,10.1074/jbc.M309999200,14576155,Journal of Biological Chemistry,Article,Scopus
"Ruddy M.J., Wong G.C., Liu X.K., Yamamoto H., Kasayama S., Kirkwood K.L., Gaffen S.L.",Functional Cooperation between Interleukin-17 and Tumor Necrosis Factor-α Is Mediated by CCAAT/Enhancer-binding Protein Family Members,2004,Journal of Biological Chemistry,279,4,,2559,2567,,66,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642576088&partnerID=40&md5=9fe588fc0b42359117fd9030d273422c,,219258,,JBCHA,10.1074/jbc.M308809200,14600152,Journal of Biological Chemistry,Article,Scopus
"Whiteside M.A., Chen D.-T., Desmond R.A., Abdulkadir S.A., Johanning G.L.",A novel time-course cDNA microarray analysis method identifies genes associated with the development of cisplatin resistance,2004,Oncogene,23,3,,744,752,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-1242340503&partnerID=40&md5=f2324be4d87c3c9a7015c21b79e8acb1,,9509232,,ONCNE,10.1038/sj.onc.1207164,14737109,Oncogene,Article,Scopus
"Treff N.R., Pouchnik D., Dement G.A., Britt R.L., Reeves R.",High-mobility group A1a protein regulates Ras/ERK signaling in MCF-7 human breast cancer cells,2004,Oncogene,23,3,,777,785,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-1242340498&partnerID=40&md5=88f504a9d9ff2806bfd29c6e702072a7,,9509232,,ONCNE,10.1038/sj.onc.1207167,14737112,Oncogene,Article,Scopus
"Denys H., Jadidizadeh A., Nik S.A., Van Dam K., Aerts S., Alman B.A., Cassiman J.-J., Tejpar S.",Identification of IGFBP-6 as a significantly downregulated gene by β-catenin in desmoid tumors,2004,Oncogene,23,3,,654,664,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-1342323627&partnerID=40&md5=ac9179733223585a9b467868e2493f77,,9509232,,ONCNE,10.1038/sj.onc.1207160,14737101,Oncogene,Article,Scopus
"Cho N.H., Hong K.P., Hong S.H., Kang S., Chung K.Y., Cho S.H.",MMP expression profiling in recurred stage IB lung cancer,2004,Oncogene,23,3,,845,851,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-1242272919&partnerID=40&md5=756068a48d2d1c5dfd127434713210fe,,9509232,,ONCNE,10.1038/sj.onc.1207140,14647437,Oncogene,Article,Scopus
"Joo A., Aburatani H., Morii E., Iba H., Yoshimura A.",STAT3 and MITF cooperatively induce cellular transformation through upregulation of c-fos expression,2004,Oncogene,23,3,,726,734,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-1242318505&partnerID=40&md5=d10423adf7b5c75f0592e2d43f75cca5,,9509232,,ONCNE,10.1038/sj.onc.1207174,14737107,Oncogene,Article,Scopus
"Mohr S., Keith G., Galateau-Salle F., Icard P., Rihn B.H.","Cell protection, resistance and invasiveness of two malignant mesotheliomas as assessed by 10K-microarray",2004,Biochimica et Biophysica Acta - Molecular Basis of Disease,1688,1,,43,60,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642284440&partnerID=40&md5=d0e41c8eafc87d3103d893c1b4cc6014,,9254439,,BBADE,10.1016/j.bbadis.2003.10.007,14732480,Biochimica et Biophysica Acta - Molecular Basis of Disease,Article,Scopus
"Parrish M.L., Wei N., Duenwald S., Tokiwa G.Y., Wang Y., Holder D., Dai H., Zhang X., Wright C., Hodor P., Cavet G., Phillips R.L., Sun B.I., Fare T.L.",A microarray platform comparison for neuroscience applications,2004,Journal of Neuroscience Methods,132,1,,57,68,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744221835&partnerID=40&md5=b8ae31f757f028d451947c9d29b00b5f,,1650270,,JNMED,10.1016/j.jneumeth.2003.09.013,14687675,Journal of Neuroscience Methods,Article,Scopus
"Pierer M., Rethage J., Seibl R., Lauener R., Brentano F., Wagner U., Hantzschel H., Michel B.A., Gay R.E., Gay S., Kyburz D.",Chemokine Secretion of Rheumatoid Arthritis Synovial Fibroblasts Stimulated by Toll-Like Receptor 2 Ligands,2004,Journal of Immunology,172,2,,1256,1265,,102,http://www.scopus.com/inward/record.url?eid=2-s2.0-9144232901&partnerID=40&md5=a8d25f6dce657dc68c8e075b78020b93,,221767,,JOIMA,,14707104,Journal of Immunology,Article,Scopus
"Jiang F., Wang Z.",Gadd45γ is androgen-responsive and growth-inhibitory in prostate cancer cells,2004,Molecular and Cellular Endocrinology,213,2,,121,129,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-1142309824&partnerID=40&md5=c8f2a0311bc47470e659baf0a2aa92c6,,3037207,,MCEND,10.1016/j.mce.2003.10.050,15062559,Molecular and Cellular Endocrinology,Article,Scopus
"Larsson O., Scheele C., Liang Z., Moll J., Karlsson C., Wahlestedt C.","Kinetics of Senescence-associated Changes of Gene Expression in an Epithelial, Temperature-sensitive SV40 Large T Antigen Model",2004,Cancer Research,64,2,,482,489,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642434095&partnerID=40&md5=9bd0050f2cccf5384fd6c4b358eb12de,,85472,,CNREA,10.1158/0008-5472.CAN-03-1872,14744760,Cancer Research,Article,Scopus
"Diarra-Mehrpour M., Arrabal S., Jalil A., Pinson X., Gaudin C., Pietu G., Pitaval A., Ripoche H., Eloit M., Dormont D., Chouaib S.",Prion Protein Prevents Human Breast Carcinoma Cell Line from Tumor Necrosis Factor α-Induced Cell Death,2004,Cancer Research,64,2,,719,727,,44,http://www.scopus.com/inward/record.url?eid=2-s2.0-9144239220&partnerID=40&md5=b6a548003b841bcc0fabdac485a684bd,,85472,,CNREA,10.1158/0008-5472.CAN-03-1735,14744790,Cancer Research,Article,Scopus
"Shammas M.A., Shmookler Reis R.J., Li C., Koley H., Hurley L.H., Anderson K.C., Munshi N.C.",Telomerase Inhibition and Cell Growth Arrest after Telomestatin Treatment in Multiple Myeloma,2004,Clinical Cancer Research,10,2,,770,776,,48,http://www.scopus.com/inward/record.url?eid=2-s2.0-0842289983&partnerID=40&md5=22978e7f308bfaedfe8ce7f89b7897de,,10780432,,CCREF,10.1158/1078-0432.CCR-0793-03,14760100,Clinical Cancer Research,Article,Scopus
"Staal F.J.T., Weerkamp F., Baert M.R.M., Van Den Burg C.M.M., Van Noort M., De Haas E.F.E., Van Dongen J.J.M.",Wnt Target Genes Identified by DNA Microarrays in Immature CD34 <sup>+</sup> Thymocytes Regulate Proliferation and Cell Adhesion,2004,Journal of Immunology,172,2,,1099,1108,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-1642536445&partnerID=40&md5=256d05d65d7e25ceae4e40f5a918186b,,221767,,JOIMA,,14707084,Journal of Immunology,Article,Scopus
"Li H., Gu X., Dawson V.L., Dawson T.M.",Identification of calcium- and nitric oxide-regulated genes by differential analysis of library expression (DAzLE),2004,Proceedings of the National Academy of Sciences of the United States of America,101,2,,647,652,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-0347004706&partnerID=40&md5=ff3db2074ae08a26c970f22148a2da37,,278424,,PNASA,10.1073/pnas.0305145101,14701905,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Stuart R.O., Wachsman W., Berry C.C., Wang-Rodriguez J., Wasserman L., Klacansky I., Masys D., Arden K., Goodison S., McClelland M., Wang Y., Sawyers A., Kalcheva I., Tarin D., Mercola D.",In silico dissection of cell-type-associated patterns of gene expression in prostate cancer,2004,Proceedings of the National Academy of Sciences of the United States of America,101,2,,615,620,,61,http://www.scopus.com/inward/record.url?eid=2-s2.0-9144264883&partnerID=40&md5=9c4c18b8fe32ab549770cba05df270c8,,278424,,PNASA,10.1073/pnas.2536479100,14722351,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Ziegelbauer J., Wei J., Tjian R.","Myc-interacting protein 1 target gene profile: A link to microtubules, extracellular signal-regulated kinase, and cell growth",2004,Proceedings of the National Academy of Sciences of the United States of America,101,2,,458,463,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-0345743712&partnerID=40&md5=05c7febafcc607e6d53852bd81b320c4,,278424,,PNASA,10.1073/pnas.0307562100,14704274,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Kao K.C., Yang Y.-L., Boscolo R., Sabatti C., Roychowdhury V., Liao J.C.",Transcriptome-based determination of multiple transcription regulator activities in Escherichia coli by using network component analysis,2004,Proceedings of the National Academy of Sciences of the United States of America,101,2,,641,646,,64,http://www.scopus.com/inward/record.url?eid=2-s2.0-0345743695&partnerID=40&md5=9ff1407d4167e587ec6b296bf38721fb,,278424,,PNASA,10.1073/pnas.0305287101,14694202,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Takenawa H., Kurosaki M., Enomoto N., Miyasaka Y., Kanazawa N., Sakamoto N., Ikeda T., Izumi N., Sato C., Watanabe M.",Differential gene-expression profiles associated with gastric adenoma,2004,British Journal of Cancer,90,1,,216,223,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-10744219684&partnerID=40&md5=c08242f99134ad2b67c12f57bffc4131,,70920,,BJCAA,10.1038/sj.bjc.6601399,14710232,British Journal of Cancer,Article,Scopus
"Ghannam G., Takeda A., Camarata T., Moore M.A., Viale A., Yaseen N.R.",The Oncogene Nup98-HOXA9 Induces Gene Transcription in Myeloid Cells,2004,Journal of Biological Chemistry,279,2,,866,875,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-0346463087&partnerID=40&md5=e7f2b685d8360fbf9ade9b5e7d094384,,219258,,JBCHA,10.1074/jbc.M307280200,14561764,Journal of Biological Chemistry,Article,Scopus
"Grechez-Cassiau A., Panda S., Lacoche S., Teboul M., Azmi S., Laudet V., Hogenesch J.B., Taneja R., Delaunay F.",The Transcriptional Repressor STRA13 Regulates a Subset of Peripheral Circadian Outputs,2004,Journal of Biological Chemistry,279,2,,1141,1150,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-0347093359&partnerID=40&md5=55d9669040a1b3d7250550b01a67ae66,,219258,,JBCHA,10.1074/jbc.M305369200,14581485,Journal of Biological Chemistry,Article,Scopus
"Cirelli C., Gutierrez C.M., Tononi G.",Extensive and Divergent Effects of Sleep and Wakefulness on Brain Gene Expression,2004,Neuron,41,1,,35,43,,153,http://www.scopus.com/inward/record.url?eid=2-s2.0-0347948474&partnerID=40&md5=0b8c01f1681e6ffe39dd534eedbf5436,,8966273,,NERNE,10.1016/S0896-6273(03)00814-6,14715133,Neuron,Article,Scopus
"Korke R., De Leon Gatti M., Yin Lau A.L., Eng Lim J.W., Seow T.K., Ming Chung M.C., Hu W.-S.",Large scale gene expression profiling of metabolic shift of mammalian cells in culture,2004,Journal of Biotechnology,107,1,,1,17,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-0346363685&partnerID=40&md5=18ad65e2520370eaf16ef1c6fcb677ba,,1681656,,JBITD,10.1016/j.jbiotec.2003.09.007,14687967,Journal of Biotechnology,Article,Scopus
"Voz M.L., Mathys J., Hensen K., Pendeville H., Van Valckenborgh I., Van Huffel C., Chavez M., Van Damme B., De Moor B., Moreau Y., Van De Ven W.J.M.",Microarray screening for target genes of the proto-oncogene PLAG1,2004,Oncogene,23,1,,179,191,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-9144262942&partnerID=40&md5=b10c5a2018ed0582710b62a4fa3e4c91,,9509232,,ONCNE,10.1038/sj.onc.1207013,14712223,Oncogene,Article,Scopus
