Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Oshikawa M., Sugai Y., Usami R., Ohtoko K., Toyama S., Kato S.",Fine expression profiling of full-length transcripts using a size-unbiased cDNA library prepared with the vector-capping method,2008,DNA Research,15,3,,123,136,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-56049087331&partnerID=40&md5=a8efb8c3b0a7e7f203be33cc79cbfd02,,13402838,,DARSE,10.1093/dnares/dsn010,18487259,DNA Research,Article,Scopus
"Protopopov A., Feng B., Chin L.",Full complexity genomic hybridization on 60-mer oligonucleotide microarrays for array comparative genomic hybridization (aCGH),2008,Methods in Molecular Biology,439,,,87,100,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-44449176668&partnerID=40&md5=2cb26029831dcf32472ff2a63638d551,,10643745,9.78159E+12,,10.1007/978-1-59745-188-8-6,18370097,Methods in Molecular Biology,Article,Scopus
"Zhang A.Y., Fong K.D., Pham H., Nacamuli R.P., Longaker M.T., Chang J.",Gene expression analysis of dupuytren's disease: The role of TGF-β2,2008,Journal of Hand Surgery: European Volume,33,6,,783,790,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-59749097505&partnerID=40&md5=324950162d3105a8eaf4ce7bd8b23303,,17531934,,,10.1177/1753193408091352,18694919,Journal of Hand Surgery: European Volume,Article,Scopus
"Fagutao F.F., Yasuike M., Caipang C.M., Kondo H., Hirono I., Takahashi Y., Aoki T.","Gene expression profile of hemocytes of kuruma shrimp, Marsupenaeus japonicus following peptidoglycan stimulation",2008,Marine Biotechnology,10,6,,731,740,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-55949135771&partnerID=40&md5=c90149c0c366d4e39fd74339c1828031,,14362228,,MABIF,10.1007/s10126-008-9110-0,18563487,Marine Biotechnology,Article,Scopus
"Moe M., Lien S., Bendixen C., Hedegaard J., Hornshoj H., Berget I., Meuwissen T.H., Grindflek E.",Gene expression profiles in liver of pigs with extreme high and low levels of androstenone,2008,BMC Veterinary Research,4,,29,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-53549120223&partnerID=40&md5=de83072b99f5e9bd9a0c0fea9e3ebce3,,17466148,,,10.1186/1746-6148-4-29,18684314,BMC Veterinary Research,Article,Scopus
"Takahashi N., Sato N., Takahashi S., Tojo A.",Gene-expression profiles of peripheral blood mononuclear cell subpopulations in acute graft-vs-host disease following cord blood transplantation,2008,Experimental Hematology,36,12,,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-55549091043&partnerID=40&md5=e42ebc3255a35e951d0ccde39ccd5e75,,0301472X,,EXHEB,10.1016/j.exphem.2008.07.007,18814951,Experimental Hematology,Article,Scopus
"Rohrbeck A., Neukirchen J., Rosskopf M., Pardillos G.G., Geddert H., Schwalen A., Gabbert H.E., Von Haeseler A., Pitschke G., Schott M., Kronenwett R., Haas R., Rohr U.-P.",Gene expression profiling for molecular distinction and characterization of laser captured primary lung cancers,2008,Journal of Translational Medicine,6,,69,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149349978&partnerID=40&md5=10deffc09b76a6d445a5d5d0fc8170e5,,14795876,,,10.1186/1479-5876-6-69,18992152,Journal of Translational Medicine,Article,Scopus
"Marucci G., Morandi L., Magrini E., Farnedi A., Franceschi E., Miglio R., Calo D., Pession A., Foschini M.P., Eusebi V.",Gene expression profiling in glioblastoma and immunohistochemical evaluation of IGFBP-2 and CDC20,2008,Virchows Archiv,453,6,,599,609,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-55849100002&partnerID=40&md5=d7a9cee2695cae752ee72edc10c2f515,,9456317,,VARCE,10.1007/s00428-008-0685-7,18953566,Virchows Archiv,Article,Scopus
Kerr J.R.,Gene profiling of patients with chronic fatigue syndrome/myalgic encephalomyelitis,2008,Current Rheumatology Reports,10,6,,482,491,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149377742&partnerID=40&md5=d6e5650beaca293651493551e79d86f9,,15233774,,,10.1007/s11926-008-0079-5,19007540,Current Rheumatology Reports,Review,Scopus
"Olivo-Marston S.E., Zhu Y., Lee R.Y., Cabanes A., Khan G., Zwart A., Wang Y., Clarke R., Hilakivi-Clarke L.",Gene signaling pathways mediating the opposite effects of prepubertal low-fat and high-fat n-3 polyunsaturated fatty acid diets on mammary cancer risk.,2008,"Cancer prevention research (Philadelphia, Pa.)",1,7,,532,545,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-62349139572&partnerID=40&md5=f731142b30ea34010a1e0b6d788ac470,,19406215,,,10.1158/1940-6207.CAPR-08-0030,19139003,"Cancer prevention research (Philadelphia, Pa.)",Article,Scopus
"Roepke T.A., Xue C., Bosch M.A., Scanlan T.S., Kelly M.J., Ronnekleiv O.K.",Genes associated with membrane-initiated signaling of estrogen and energy homeostasis,2008,Endocrinology,149,12,,6113,6124,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349178420&partnerID=40&md5=9b930da74b9100e1c1cb61335435f656,,137227,,ENDOA,10.1210/en.2008-0769,18755790,Endocrinology,Article,Scopus
"Yau C., Benz C.C.",Genes responsive to both oxidant stress and loss of estrogen receptor function identify a poor prognosis group of estrogen receptor positive primary breast cancers.,2008,Breast cancer research : BCR,10,4,,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-54549097590&partnerID=40&md5=86fe8662f515ddbd47ec9b2ae87669c4,,1465542X,,,,18631401,Breast cancer research : BCR,Article,Scopus
"Boutte C.C., Srinivasan B.S., Flannick J.A., Novak A.F., Martens A.T., Batzoglou S., Viollier P.H., Crosson S.",Genetic and computational identification of a conserved bacterial metabolic module,2008,PLoS Genetics,4,12, e1000310,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149154659&partnerID=40&md5=88abcb2150194a1ddf16dea51cc8ceb3,,15537390,,,10.1371/journal.pgen.1000310,19096521,PLoS Genetics,Article,Scopus
"Bronstein P.A., Filiatrault M.J., Myers C.R., Rutzke M., Schneider D.J., Cartinhour S.W.",Global transcriptional responses of Pseudomonas syringae DC3000 to changes in iron bioavailability in vitro,2008,BMC Microbiology,8,,209,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149313014&partnerID=40&md5=258091bbc46aba8e8474168eea9b429f,,14712180,,,10.1186/1471-2180-8-209,19055731,BMC Microbiology,Article,Scopus
"Galliher-Beckley A.J., Williams J.G., Collins J.B., Cidlowski J.A.",Glycogen synthase kinase 3β-mediated serine phosphorylation of the human glucocorticoid receptor redirects gene expression profiles,2008,Molecular and Cellular Biology,28,24,,7309,7322,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349115215&partnerID=40&md5=5dbca8c0a67bce0ceb7237da298f84d3,,2707306,,MCEBD,10.1128/MCB.00808-08,18838540,Molecular and Cellular Biology,Article,Scopus
"Zhang P.L., Lun M., Schworer C.M., Blasick T.M., Masker K.K., Jones J.B., Carey D.J.",Heat shock protein expression is highly sensitive to ischemia-reperfusion injury in rat kidneys,2008,Annals of Clinical and Laboratory Science,38,1,,57,64,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-40049110899&partnerID=40&md5=83476e729cd69b5ce2c8073fb2238bbd,,917370,,ACLSC,,18316783,Annals of Clinical and Laboratory Science,Article,Scopus
"Craft A.M., Krisky D.M., Wechuck J.B., Lobenhofer E.K., Jiang Y., Wolfe D.P., Glorioso J.C.",Herpes simplex virus-mediated expression of Pax3 and MyoD in embryoid bodies results in lineage-related alterations in gene expression profiles,2008,Stem Cells,26,12,,3119,3129,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58049213677&partnerID=40&md5=3956f8ef5cac4616c5292de5f769286c,,10665099,,STCEE,10.1634/stemcells.2008-0417,18787207,Stem Cells,Article,Scopus
"Jimenez-Mateos E.M., Hatazaki S., Johnson M.B., Bellver-Estelles C., Mouri G., Bonner C., Prehn J.H.M., Meller R., Simon R.P., Henshall D.C.",Hippocampal transcriptome after status epilepticus in mice rendered seizure damage-tolerant by epileptic preconditioning features suppressed calcium and neuronal excitability pathways,2008,Neurobiology of Disease,32,3,,442,453,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-56349130733&partnerID=40&md5=d17eb8cb3bdcc318e6e46ffa5a1bf727,,9699961,,NUDIE,10.1016/j.nbd.2008.08.008,18804535,Neurobiology of Disease,Article,Scopus
"Thuong N.T.T., Dunstan S.J., Chau T.T.H., Thorsson V., Simmons C.P., Quyen N.T.H., Thwaites G.E., Lan N.T.N., Hibberd M., Teo Y.Y., Seielstad M., Aderem A., Farrar J.J., Hawn T.R.",Identification of tuberculosis susceptibility genes with human macrophage gene expression profiles,2008,PLoS Pathogens,4,12, e1000229,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149216756&partnerID=40&md5=1dd06d287adb50de482ced65fe074207,,15537366,,,10.1371/journal.ppat.1000229,19057661,PLoS Pathogens,Article,Scopus
"Anderson E., Boese Q., Khvorova A., Karpilow J.",Identifying siRNA-induced off-targets by microarray analysis,2008,Methods in Molecular Biology,442,,,45,63,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-45549104370&partnerID=40&md5=e2cd6b2771276ae7aa01b87a39f4203a,,10643745,9.78159E+12,,10.1007/978-1-59745-191-8-4,18369777,Methods in Molecular Biology,Article,Scopus
"Tang J., Gu Y., Zhang M., Ye S., Chen X., Guo Q., Qian J., Bao C., Chen S., Shen N.","Increased expression of the type I interferon-inducible gene, lymphocyte antigen 6 complex locus E, in peripheral blood cells is predictive of lupus activity in a large cohort of Chinese lupus patients",2008,Lupus,17,9,,805,813,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-58949093261&partnerID=40&md5=768f9242c2cac389a26c4c4b90d31a28,,9612033,,LUPUE,10.1177/0961203308089694,18755862,Lupus,Article,Scopus
"Drevets D.A., Schawang J.E., Dillon M.J., Lerner M.R., Bronze M.S., Brackett D.J.",Innate responses to systemic infection by intracellular bacteria trigger recruitment of Ly-6C<sup>high</sup> monocytes to the brain,2008,Journal of Immunology,181,1,,529,536,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-47949128739&partnerID=40&md5=082e123a6157d384ed3f308db6b81e52,,221767,,JOIMA,,18566419,Journal of Immunology,Article,Scopus
"Nevarez L., Vasseur V., Le Drean G., Tanguy A., Guisle-Marsollier I., Houlgatte R., Barbier G.",Isolation and analysis of differentially expressed genes in Penicillium glabrum subjected to thermal stress,2008,Microbiology,154,12,,3752,3765,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-58949086103&partnerID=40&md5=c409ab8fcb2cd9ced675190a4a148010,,13500872,,MROBE,10.1099/mic.0.2008/021386-0,19047743,Microbiology,Article,Scopus
"Yang R., Amir J., Liu H., Chaqour B.",Mechanical strain activates a program of genes functionally involved in paracrine signaling of angiogenesis,2008,Physiological Genomics,36,1,,1,14,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-57749179515&partnerID=40&md5=66795367e8ee17c02154958199f543f2,,10948341,,PHGEF,10.1152/physiolgenomics.90291.2008,18854370,Physiological Genomics,Article,Scopus
"Subbaram S., Melendez J.A., Chittur S.V.",Method for conducting microarray study of oxidative stress induced gene expression,2008,Methods in Molecular Biology,477,,,357,368,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149376844&partnerID=40&md5=d934c2ca65128a67e029028e423cd68b,,10643745,9.7816E+12,,10.1007/978-1-60327-517-0_27,19082960,Methods in Molecular Biology,Article,Scopus
"Hindmarch C., Fry M., Yao S.T., Smith P.M., Murphy D., Ferguson A.V.",Microarray analysis of the transcriptome of the subfornical organ in the rat: Regulation by fluid and food deprivation,2008,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,295,6,,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-57749114648&partnerID=40&md5=eb04195f665330aa2d1e46b7ba65d13b,,3636119,,AJPRD,10.1152/ajpregu.90560.2008,18832082,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,Article,Scopus
"Strable J., Borsuk L., Nettleton D., Schnable P.S., Irish E.E.",Microarray analysis of vegetative phase change in maize,2008,Plant Journal,56,6,,1045,1057,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-57549117038&partnerID=40&md5=3a8602fe338c7f1ef133d6e794af1a68,,9607412,,PLJUE,10.1111/j.1365-313X.2008.03661.x,18764925,Plant Journal,Article,Scopus
"Aragon A.D., Imani R.A., Blackburn V.R., Cunningham C.",Microarray based analysis of temperature and oxidative stress induced messenger RNA in Schistosoma mansoni,2008,Molecular and Biochemical Parasitology,162,2,,134,141,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-54049126445&partnerID=40&md5=46308b58dd84fb35dd97e40e0e81c391,,1666851,,MBIPD,10.1016/j.molbiopara.2008.08.004,18775750,Molecular and Biochemical Parasitology,Article,Scopus
"Grinev A., Daniel S., Laassri M., Chumakov K., Chizhikov V., Rios M.",Microarray-based assay for the detection of genetic variations of structural genes of West Nile virus,2008,Journal of Virological Methods,154,2-Jan,,27,40,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-56249121537&partnerID=40&md5=d613a31feee44b804af4edc39092b544,,1660934,,JVMED,10.1016/j.jviromet.2008.09.015,18930080,Journal of Virological Methods,Article,Scopus
"Landthaler M., Gaidatzis D., Rothballer A., Chen P.Y., Soll S.J., Dinic L., Ojo T., Hafner M., Zavolan M., Tuschl T.",Molecular characterization of human Argonaute-containing ribonucleoprotein complexes and their bound target mRNAs,2008,RNA,14,12,,2580,2596,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-57049148002&partnerID=40&md5=6648428010771b6274a41f38f292be35,,13558382,,RNARF,10.1261/rna.1351608,18978028,RNA,Article,Scopus
"Marin-Aguilera M., Mengual L., Burset M., Oliver A., Ars E., Ribal M.J., Colomer D., Mellado B., Villavicencio H., Algaba F., Alcaraz A.",Molecular Lymph Node Staging in Bladder Urothelial Carcinoma: Impact on Survival,2008,European Urology,54,6,,1363,1372,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-55649123475&partnerID=40&md5=9890b4dad0f2e0eca717647f3b9e8b72,,3022838,,EUURA,10.1016/j.eururo.2008.04.059,18486306,European Urology,Article,Scopus
"Acosta J.C., Ferrandiz N., Bretones G., Torrano V., Blanco R., Richard C., O'Connell B., Sedivy J., Delgado M.D., Leon J.",Myc inhibits p27-induced erythroid differentiation of leukemia cells by repressing erythroid master genes without reversing p27-mediated cell cycle arrest,2008,Molecular and Cellular Biology,28,24,,7286,7295,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349150176&partnerID=40&md5=00a1cf6e998eeb1a4d86e114bbb2b55b,,2707306,,MCEBD,10.1128/MCB.00752-08,18838534,Molecular and Cellular Biology,Article,Scopus
"Wu W., Dave N.B., Yu G., Strollo P.J., Kovkarova-Naumovski E., Ryter S.W., Reeves S.R., Dayyat E., Wang Y., Choi A.M.K., Gozal D., Kaminski N.",Network analysis of temporal effects of intermittent and sustained hypoxia on rat lungs,2008,Physiological Genomics,36,1,,24,34,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-57749106577&partnerID=40&md5=50d0ec42ebd1657dd505e67659b53421,,10948341,,PHGEF,10.1152/physiolgenomics.00258.2007,18826996,Physiological Genomics,Article,Scopus
"Dasari V.R., Veeravalli K.K., Saving K.L., Gujrati M., Fassett D., Klopfenstein J.D., Dinh D.H., Rao J.S.",Neuroprotection by cord blood stem cells against glutamate-induced apoptosis is mediated by Akt pathway,2008,Neurobiology of Disease,32,3,,486,498,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-56349156574&partnerID=40&md5=6917f9960b689e239cea156f925ffc48,,9699961,,NUDIE,10.1016/j.nbd.2008.09.005,18930139,Neurobiology of Disease,Article,Scopus
"Salas R., Main A., Gangitano D.A., Zimmerman G., Ben-Ari S., Soreq H., De Biasi M.",Nicotine relieves anxiogenic-like behavior in mice that overexpress the read-through variant of acetylcholinesterase but not in wild-type mice,2008,Molecular Pharmacology,74,6,,1641,1648,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349173045&partnerID=40&md5=2d26006a228d542958d7a2ff3eb74acd,,0026895X,,MOPMA,10.1124/mol.108.048454,18776044,Molecular Pharmacology,Article,Scopus
"Ohtsu M., Kawate M., Fukuoka M., Gunji W., Hanaoka F., Utsugi T., Onoda F., Murakami Y.",Novel DNA microarray system for analysis of nascent mRNAs,2008,DNA Research,15,4,,241,251,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-56149098627&partnerID=40&md5=08e0f09ecff8638a1453815022568930,,13402838,,DARSE,10.1093/dnares/dsn015,18611946,DNA Research,Article,Scopus
"Nishizawa M., Komai T., Katou Y., Shirahige K., Ito T., Toh-e A.",Nutrient-regulated antisense and intragenic RNAs modulate a signal transduction pathway in yeast,2008,PLoS Biology,6,12, e326,2817,2830,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149172067&partnerID=40&md5=2486630047200e930235ca9276e74fd6,,15449173,,PBLIB,10.1371/journal.pbio.0060326,19108609,PLoS Biology,Article,Scopus
"Fabre-Guillevin E., Malo M., Cartier-Michaud A., Peinado H., Moreno-Bueno G., Vallee B., Lawrence D.A., Palacios J., Cano A., Barlovatz-Meimon G., Charriere-Bertrand C.",PAI-1 and functional blockade of SNAI1 in breast cancer cell migration.,2008,Breast cancer research : BCR,10,6,,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-63849333755&partnerID=40&md5=960f626af82290e282ef1103a424b86b,,1465542X,,,,19055748,Breast cancer research : BCR,Article,Scopus
"Wright H.J., Matthews J.B., Chapple I.L.C., Ling-Mountford N., Cooper P.R.",Periodontitis associates with a type 1 IFN signature in peripheral blood neutrophils,2008,Journal of Immunology,181,8,,5775,5784,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-54049150350&partnerID=40&md5=bf40da549f26af851733e5efed9b8777,,221767,,JOIMA,,18832737,Journal of Immunology,Article,Scopus
"Bibikova M., Yeakley J.M., Wang-Rodriguez J., Fan J.-B.","Quantitative expression profiling of RNA from formalin-fixed, paraffin-embedded tissues using randomly assembled bead arrays",2008,Methods in Molecular Biology,439,,,159,177,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-44449115259&partnerID=40&md5=f02c0fc865572cf302907510f9a630b4,,10643745,9.78159E+12,,10.1007/978-1-59745-188-8-11,18370102,Methods in Molecular Biology,Article,Scopus
"Xiong D.-H., Liu J.-F., Guo Y.-F., Guao Y., Yang T.-L., Jiang H., Chen Y., Yang F., Recker R.R., Deng H.-W.",Quantitative trait loci mapping,2008,Methods in Molecular Biology,455,,,203,235,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-45549106220&partnerID=40&md5=615be91f398271c1632ee3722e1b02c8,,10643745,9.78159E+12,,10.1007/978-1-59745-104-8-16,18463822,Methods in Molecular Biology,Article,Scopus
"Cornish E.J., Hurtgen B.J., Mclnnerney K., Burritt N.L., Taylor R.M., Jarvis J.N., Wang S.Y., Burritt J.B.",Reduced nicotinamide adenine dinucleotide phosphate oxidase-independent resistance to Aspergillus fumigatus in alveolar macrophages,2008,Journal of Immunology,180,10,,6854,6867,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-45549095034&partnerID=40&md5=c70b71497224f7f67399264dbd70e897,,221767,,JOIMA,,18453606,Journal of Immunology,Article,Scopus
"Svensson P.-A., Gabrielsson B.G., Jernas M., Gummesson A., Sjoholm K.",Regulation of human aldoketoreductase 1C3 (AKR1C3) gene expression in the adipose tissue,2008,Cellular and Molecular Biology Letters,13,4,,599,613,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149311164&partnerID=40&md5=88f66bf9c1fce679895fbca10e1e6ce3,,14258153,,CMBLF,10.2478/s11658-008-0025-6,18641923,Cellular and Molecular Biology Letters,Article,Scopus
"Cacalano N.A., Le D., Paranjpe A., Wang M.-Y., Fernandez A., Evazyan T., Park N.-H., Jewett A.",Regulation of IGFBP6 gene and protein is mediated by the inverse expression and function of c-jun N-terminal kinase (JNK) and NFκB in a model of oral tumor cells,2008,Apoptosis,13,12,,1439,1449,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-56349103156&partnerID=40&md5=c1baaaee6e5346e2aa505cc674c119f0,,13608185,,APOPF,10.1007/s10495-008-0270-1,18982452,Apoptosis,Article,Scopus
"Sorrentino A., Liu C.-G., Addario A., Peschle C., Scambia G., Ferlini C.",Role of microRNAs in drug-resistant ovarian cancer cells,2008,Gynecologic Oncology,111,3,,478,486,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-56449108015&partnerID=40&md5=eadbd450c9d554abab6e0f2efbbf31c5,,908258,,GYNOA,10.1016/j.ygyno.2008.08.017,18823650,Gynecologic Oncology,Article,Scopus
"Song Y., Seon A.C., Kyung E.L., Lee S.-Y., Lee B.-K., Oh D.-B., Hyun A.K., Kim J.-Y.",Role of the RAM network in cell polarity and hyphal morphogenesis in Candida albicans,2008,Molecular Biology of the Cell,19,12,,5456,5477,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-59449105152&partnerID=40&md5=f98098d0fd9865de0835c9b5a6c50ece,,10591524,,MBCEE,10.1091/mbc.E08-03-0272,18843050,Molecular Biology of the Cell,Article,Scopus
"Ishmael F.T., Fang X., Galdiero M.R., Atasoy U., Rigby W.F.C., Gorospe M., Cheadle C., Stellato C.",Role of the RNA-binding protein tristetraprolin in glucocorticoid-mediated gene regulation,2008,Journal of Immunology,180,12,,8342,8353,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-50949115821&partnerID=40&md5=284aa62d40113b1228f74ad724c4cb36,,221767,,JOIMA,,18523301,Journal of Immunology,Article,Scopus
"Min W.E.I., Yokoyama T., Minamisawa K., Mitsui H., Itakura M., Kaneko T., Tabata S., Saeki K., Omori H., Tajima S., Uchiumi T., Mikiko A.B.E., Ohwada T.","Soybean seed extracts preferentially express genomic loci of bradyrhizobium japonicum in the initial interaction with soybean, glycine max (L.) Merr",2008,DNA Research,15,4,,201,214,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-56149096008&partnerID=40&md5=5e06838c6b61c828d473c7cfa5951323,,13402838,,DARSE,10.1093/dnares/dsn012,18511436,DNA Research,Article,Scopus
"Avery K., Avery S., Shepherd J., Heath P.R., Moore H.","Sphingosine-1-phosphate mediates transcriptional regulation of key targets associated with survival, proliferation, and pluripotency in human embryonic stem cells",2008,Stem Cells and Development,17,6,,1195,1205,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-57449095848&partnerID=40&md5=a6cf6ca571740d7e3bd94ad4b015c002,,15473287,,SCDTA,10.1089/scd.2008.0063,18393631,Stem Cells and Development,Article,Scopus
"Gao Y.G., Suzuki H., Itou H., Zhou Y., Tanaka Y., Wachi M., Watanabe N., Tanaka I., Yao M.",Structural and functional characterization of the LldR from Corynebacterium glutamicum: a transcriptional repressor involved in L-lactate and sugar utilization.,2008,Nucleic acids research,36,22,,7110,7123,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58749102602&partnerID=40&md5=96d46abd5301b5d98d5eab318a91477c,,13624962,,,10.1093/nar/gkn827,18988622,Nucleic acids research,Article,Scopus
"Dai R., Phillips R.A., Zhang Y., Khan D., Crasta O., Ahmed S.A.",Suppression of LPS-induced Interferon-{gamma} and nitric oxide in splenic lymphocytes by select estrogen-regulated microRNAs: A novel mechanism of immune modulation,2008,Blood,112,12,,4591,4597,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-58049186787&partnerID=40&md5=e6c4d5d15e878d9ed9ab5aa818868cde,,64971,,BLOOA,10.1182/blood-2008-04-152488,18791161,Blood,Article,Scopus
"Ning J., Liu S., Hu H., Xiong L.",Systematic analysis of NPK1-like genes in rice reveals a stress-inducible gene cluster co-localized with a quantitative trait locus of drought resistance,2008,Molecular Genetics and Genomics,280,6,,535,546,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-56349140973&partnerID=40&md5=e8f52496a35e30c8fb5032591583fee6,,16174615,,MGGOA,10.1007/s00438-008-0385-7,18813955,Molecular Genetics and Genomics,Article,Scopus
"Fang Y., You J., Xie K., Xie W., Xiong L.",Systematic sequence analysis and identification of tissue-specific or stress-responsive genes of NAC transcription factor family in rice,2008,Molecular Genetics and Genomics,280,6,,547,563,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-56449090054&partnerID=40&md5=f190e8ce9c6a61bff17aa2e3ca4716bb,,16174615,,MGGOA,10.1007/s00438-008-0386-6,18813954,Molecular Genetics and Genomics,Article,Scopus
"Munugalavadla V., Vemula S., Sims E.C., Krishnan S., Chen S., Yan J., Li H., Niziolek P.J., Takemoto C., Robling A.G., Yang F.-C., Kapur R.",The p85α subunit of class I<sub>A</sub> phosphatidylinositol 3-kinase regulates the expression of multiple genes involved in osteoclast maturation and migration,2008,Molecular and Cellular Biology,28,23,,7182,7198,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349195638&partnerID=40&md5=3108b876201dcbc5dfd0ecbdcb902baf,,2707306,,MCEBD,10.1128/MCB.00920-08,18809581,Molecular and Cellular Biology,Article,Scopus
"Kokubo K., Igawa S., Fukuda A., Shinbo T., Hirose M., Masuda N., Kobayashi H.",The role of nitric oxide in reducing deformability of Lewis lung tumor cell stimulated by inflammatory cytokines,2008,Nitric Oxide - Biology and Chemistry,19,4,,312,319,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-55549089612&partnerID=40&md5=ddda7b672445e0241eff1a878de8abff,,10898603,,NIOXF,10.1016/j.niox.2008.07.008,18722544,Nitric Oxide - Biology and Chemistry,Article,Scopus
"Rappa G., Fodstad O., Lorico A.",The stem cell-associated antigen CD133 (Prominin-1) is a molecular therapeutic target for metastatic melanoma,2008,Stem Cells,26,12,,3008,3017,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-58049201990&partnerID=40&md5=66df4550cbfb58a479f5271c5250026a,,10665099,,STCEE,10.1634/stemcells.2008-0601,18802032,Stem Cells,Article,Scopus
"Daigeler A., Brenzel C., Bulut D., Geisler A., Hilgert C., Lehnhardt M., Steinau H.U., Flier A., Steinstraesser L., Klein-Hitpass L., Mittelkotter U., Uhl W., Chromik A.M.",TRAIL and Taurolidine induce apoptosis and decrease proliferation in human fibrosarcoma,2008,Journal of Experimental and Clinical Cancer Research,27,1,82,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-60549100517&partnerID=40&md5=a6f28b4018873226b4f68ed610baf68d,,17569966,,JECRD,10.1186/1756-9966-27-82,19077262,Journal of Experimental and Clinical Cancer Research,Article,Scopus
"Komatsu N., Miyazaki D., Tominaga T., Kuo C.-H., Namba S., Takeda S., Higashi H., Inoue Y.",Transcriptional analyses before and after suppression of immediate hypersensitivity reactions by CCR3 blockade in eyes with experimental allergic conjunctivitis,2008,Investigative Ophthalmology and Visual Science,49,12,,5307,5313,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149234581&partnerID=40&md5=bf6b26130b3b81dc0a0fe7a10c8475ed,,1460404,,IOVSD,10.1167/iovs.08-2154,18658092,Investigative Ophthalmology and Visual Science,Article,Scopus
"Shi Z., Blaschek H.P.",Transcriptional analysis of Clostridium beijerinckii NCIMB 8052 and the hyper-butanol-producing mutant BA101 during the shift from acidogenesis to solventogenesis,2008,Applied and Environmental Microbiology,74,24,,7709,7714,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-57449087447&partnerID=40&md5=3d8f3a8467fd3e18567ddc34987d3f09,,992240,,AEMID,10.1128/AEM.01948-08,18849451,Applied and Environmental Microbiology,Article,Scopus
