Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Fernando H., Sewitz S., Darot J., Tavare S., Huppert J.L., Balasubramanian S.",Genome-wide analysis of a G-quadruplex-specific single-chain antibody that regulates gene expression,2009,Nucleic Acids Research,37,20, gkp740,6716,6722,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-73349110442&partnerID=40&md5=e28ebafd9083c11483be47f6c75edbad,,3051048,,NARHA,10.1093/nar/gkp740,19745055,Nucleic Acids Research,Article,Scopus
"Toussaint J., Sieuwerts A.M., Haibe-Kains B., Desmedt C., Rouas G., Harris A.L., Larsimont D., Piccart M., Foekens J.A., Durbecq V., Sotiriou C.",Improvement of the clinical applicability of the genomic grade index through a qRT-PCR test performed on frozen and formalin-fixed paraffin-embedded tissues,2009,BMC Genomics,10,,1471,424,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-70350458132&partnerID=40&md5=ee3a026039da8a9e6c2ae827e2fef4e3,,14712164,,BGMEE,10.1186/1471-2164-10-424,19744330,BMC Genomics,Article,Scopus
"Arzuaga X., Ren N., Stromberg A., Black E.P., Arsenescu V., Cassis L.A., Majkova Z., Toborek M., Hennig B.",Induction of gene pattern changes associated with dysfunctional lipid metabolism induced by dietary fat and exposure to a persistent organic pollutant,2009,Toxicology Letters,189,2,,96,101,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649387943&partnerID=40&md5=8c33c22f60562994ef0367630d5eb0c7,,3784274,,TOLED,10.1016/j.toxlet.2009.05.008,19467301,Toxicology Letters,Article,Scopus
"Mela A., Goldman J.E.",The tetraspanin KAI1/CD82 is expressed by late-lineage oligodendrocyte precursors and may function to restrict precursor migration and promote oligodendrocyte differentiation and myelination,2009,Journal of Neuroscience,29,36,,11172,11181,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349114305&partnerID=40&md5=7e35e224823d9c99aff5766693392b2f,,2706474,,JNRSD,10.1523/JNEUROSCI.3075-09.2009,19741124,Journal of Neuroscience,Article,Scopus
"Ashraf N., Ghai D., Barman P., Basu S., Gangisetty N., Mandal M.K., Chakraborty N., Datta A., Chakraborty S.",Comparative analyses of genotype dependent expressed sequence tags and stress-responsive transcriptome of chickpea wilt illustrate predicted and unexpected genes and novel regulators of plant immunity,2009,BMC Genomics,10,,1471,415,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70350438617&partnerID=40&md5=25da4a10d796b251429bd7af7c810f57,,14712164,,BGMEE,10.1186/1471-2164-10-415,19732460,BMC Genomics,Article,Scopus
"Schulz H., Kolde R., Adler P., Aksoy I., Anastassiadis K., Bader M., Billon N., Boeuf H., Bourillot P.-Y., Buchholz F., Dani C., Doss M.X., Forrester L., Gitton M., Henrique D., Hescheler J., Himmelbauer H., Hubner N., Karantzali E., Kretsovali A., Lubitz S., Pradier L., Rai M., Reimand J., Rolletschek A., Sachinidis A., Savatier P., Stewart F., Storm M.P., Trouillas M., Vilo J., Welham M.J., Winkler J., Wobus A.M., Hatzopoulos A.K.",The FunGenES database: A genomics resource for mouse embryonic stem cell differentiation,2009,PLoS ONE,4,9, e6804,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70249116787&partnerID=40&md5=db7a88d50d81e38b5f4d16f5aa7ff3c7,,19326203,,,10.1371/journal.pone.0006804,19727443,PLoS ONE,Article,Scopus
"Zhang H., Yang J.-H., Zheng Y.-S., Zhang P., Chen X., Wu J., Xu L., Luo X.-Q., Ke Z.-Y., Zhou H., Qu L.-H., Chen Y.-Q.",Genome-wide analysis of small RNA and novel microRNA discovery in human acute lymphoblastic leukemia based on extensive sequencing approach,2009,PLoS ONE,4,9, e6849,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70149095956&partnerID=40&md5=f8cae21773d5742a0e4cc309862be741,,19326203,,,10.1371/journal.pone.0006849,19724645,PLoS ONE,Article,Scopus
"Yu L., Feng H., Xiang H., Zhang J., Liu G., Guo N., Wang X., Wu X., Deng X.",Genome-wide transcriptional profiling of the response of staphylococcus aureus to cryptotanshinone,2009,Journal of Biomedicine and Biotechnology,2009,,617509,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69249220154&partnerID=40&md5=d7bde441e37043821fc318cd11ccffc3,,11107243,,JBBOA,10.1155/2009/617509,19707532,Journal of Biomedicine and Biotechnology,Article,Scopus
"Igwe E.I., Essler S., Al-Furoukh N., Dehne N., Brune B.",Hypoxic transcription gene profiles under the modulation of nitric oxide in nuclear run on-microarray and proteomics,2009,BMC Genomics,10,,1471,408,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349566436&partnerID=40&md5=56a9be6ee733c64fa588a519faae2ab0,,14712164,,BGMEE,10.1186/1471-2164-10-408,19725949,BMC Genomics,Article,Scopus
"Hu X., Macdonald D.M., Huettner P.C., Feng Z., El Naqa I.M., Schwarz J.K., Mutch D.G., Grigsby P.W., Powell S.N., Wang X.",A miR-200 microRNA cluster as prognostic marker in advanced ovarian cancer,2009,Gynecologic Oncology,114,3,,457,464,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651165020&partnerID=40&md5=e513327bf34ac4aa08f887968afa0c39,,908258,,GYNOA,10.1016/j.ygyno.2009.05.022,19501389,Gynecologic Oncology,Article,Scopus
"Plaisier C.L., Horvath S., Huertas-Vazquez A., Cruz-Bautista I., Herrera M.F., Tusie-Luna T., Aguilar-Salinas C., Pajukanta P.","A systems genetics approach implicates USF1, FADS3, and other causal candidate genes for familial combined hyperlipidemia",2009,PLoS Genetics,5,9, e1000642,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349656509&partnerID=40&md5=973fba9d897c23b322d723d5d80c684a,,15537390,,,10.1371/journal.pgen.1000642,19750004,PLoS Genetics,Article,Scopus
"Jiang K., Krous L.C., Knowlton N., Chen Y., Frank M.B., Cadwell C., Centola M., Jarvis J.N.",Ablation of Stat3 by siRNA Alters Gene Expression Profiles in JEG-3 Cells: A Systems Biology Approach,2009,Placenta,30,9,,806,815,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69549130710&partnerID=40&md5=28aa92fd7f7a431c864c506fea35ed3f,,1434004,,PLACD,10.1016/j.placenta.2009.06.006,19616846,Placenta,Article,Scopus
"Greiling T.M.S., Stone B., Clark J.I.",Absence of SPARC leads to impaired lens circulation,2009,Experimental Eye Research,89,3,,416,425,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651232580&partnerID=40&md5=bea4c6bc54f811bd53f9e2335ec53108,,144835,,EXERA,10.1016/j.exer.2009.04.008,19401199,Experimental Eye Research,Article,Scopus
"Shandilya J., Swaminathan V., Gadad S.S., Choudhari R., Kodaganur G.S., Kundu T.K.",Acetylated NPM1 localizes in the nucleoplasm and regulates transcriptional activation of genes implicated in oral cancer manifestation,2009,Molecular and Cellular Biology,29,18,,5115,5127,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70249137612&partnerID=40&md5=65105ca613943b9bae2e6726c51e552a,,2707306,,MCEBD,10.1128/MCB.01969-08,19581289,Molecular and Cellular Biology,Article,Scopus
"Wu K., Joffre C., Li X., MacVeigh-Aloni M., Hom M., Hwang J., Ding C., Gregoire S., Bretillon L., Zhong J.F., Hamm-Alvarez S.F.",Altered expression of genes functioning in lipid homeostasis is associated with lipid deposition in NOD mouse lacrimal gland,2009,Experimental Eye Research,89,3,,319,332,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651214085&partnerID=40&md5=0dbe2d09451d489b16c3560a4894552d,,144835,,EXERA,10.1016/j.exer.2009.03.020,19345210,Experimental Eye Research,Article,Scopus
"Palmieri D., Fitzgerald D., Shreeve S.M., Hua E., Bronder J.L., Weil R.J., Davis S., Stark A.M., Merino M.J., Kurek R., Mehdorn H.M., Davis G., Steinberg S.M., Meltzer P.S., Aldape K., Steeg P.S.",Analyses of resected human brain metastases of breast cancer reveal the association between up-regulation of hexokinase 2 and poor prognosis,2009,Molecular Cancer Research,7,9,,1438,1445,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349484491&partnerID=40&md5=b25c91170c065304b9e38194975b6cb8,,15417786,,MCROC,10.1158/1541-7786.MCR-09-0234,19723875,Molecular Cancer Research,Article,Scopus
"Araki H., Tamada Y., Imoto S., Dunmore B., Sanders D., Humphrey S., Nagasaki M., Doi A., Nakanishi Y., Yasuda K., Tomiyasu Y., Tashiro K., Print C., Charnock-Jones D.S., Kuhara S., Miyano S.",Analysis of PPARα-dependent and PPARα-independent transcript regulation following fenofibrate treatment of human endothelial cells,2009,Angiogenesis,12,3,,221,229,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349510747&partnerID=40&md5=6d2e1a8cf5bee5e74e0470fa566d7fff,,9696970,,AGIOF,10.1007/s10456-009-9142-8,19357976,Angiogenesis,Article,Scopus
"Sharov A.A., Mardaryev A.N., Sharova T.Y., Grachtchouk M., Atoyan R., Byers H.R., Seykora J.T., Overbeek P., Dlugosz A., Botchkarev V.A.",Bone morphogenetic protein antagonist noggin promotes skin tumorigenesis via stimulation of the Wnt and Shh signaling pathways,2009,American Journal of Pathology,175,3,,1303,1314,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349246449&partnerID=40&md5=f9fe0c14923ba8bbd71bcc2de8eccda3,,29440,,AJPAA,10.2353/ajpath.2009.090163,19700758,American Journal of Pathology,Article,Scopus
"Johnson R.M., Evans J.D., Robinson G.E., Berenbaum M.R.",Changes in transcript abundance relating to colony collapse disorder in honey bees (Apis mellifera),2009,Proceedings of the National Academy of Sciences of the United States of America,106,35,,14790,14795,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349295276&partnerID=40&md5=22f2f96afd082f94ced7b91b70d3ae2f,,278424,,PNASA,10.1073/pnas.0906970106,19706391,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Klopf E., Paskova L., Sole C., Mas G., Petryshyn A., Posas F., Wintersberger U., Ammerer G., Schuller C.",Cooperation between the INO80 complex and histone chaperones determines adaptation of stress gene transcription in the yeast Saccharomyces cerevisiae,2009,Molecular and Cellular Biology,29,18,,4994,5007,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-70249142494&partnerID=40&md5=bed15e7838302ee953a41c461a8d62cf,,2707306,,MCEBD,10.1128/MCB.01858-08,19620280,Molecular and Cellular Biology,Article,Scopus
"Spehlmann M.E., Dann S.M., Hruz P., Hanson E., McCole D.F., Eckmann L.",CXCR2-dependent mucosal neutrophil influx protects against colitis-associated diarrhea caused by an attaching/effacing lesion-forming bacterial pathogen.,2009,"Journal of immunology (Baltimore, Md. : 1950)",183,5,,3332,3343,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349238797&partnerID=40&md5=4ad07f1656bdf8411dcf016392505f87,,15506606,,,10.4049/jimmunol.0900600,19675161,"Journal of immunology (Baltimore, Md. : 1950)",Article,Scopus
"Buvanendran A., Mitchell K., Kroin J.S., Iadarola M.J.",Cytokine gene expression after total hip arthroplasty: surgical site versus circulating neutrophil response.,2009,Anesthesia and analgesia,109,3,,959,964,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70149123489&partnerID=40&md5=eb7a4e99c4b6ac07c07e036ba5b60156,,15267598,,,,19690273,Anesthesia and analgesia,Article,Scopus
"Emery L.A., Tripathi A., King C., Kavanah M., Mendez J., Stone M.D., De Las Morenas A., Sebastiani P., Rosenberg C.L.",Early dysregulation of cell adhesion and extracellular matrix pathways in breast cancer progression,2009,American Journal of Pathology,175,3,,1292,1302,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349243186&partnerID=40&md5=140f7c090aeaf8bfaa5a016a2daa6419,,29440,,AJPAA,10.2353/ajpath.2009.090115,19700746,American Journal of Pathology,Article,Scopus
"Huang Z., Dore L.C., Li Z., Orkin S.H., Feng G., Lin S., Crispino J.D.",GATA-2 reinforces megakaryocyte development in the absence of GATA-1,2009,Molecular and Cellular Biology,29,18,,5168,5180,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70249123849&partnerID=40&md5=6fe421e8814c153ea568a380d4994262,,2707306,,MCEBD,10.1128/MCB.00482-09,19620289,Molecular and Cellular Biology,Article,Scopus
"Abarrategi A., Garcia-Cantalejo J., Moreno-Vicente C., Civantos A., Ramos V., Casado J.V.S., Perez-Rial S., Martnez-Corria R., Lopez-Lacomba J.L.",Gene expression profile on chitosan/rhBMP-2 films: A novel osteoinductive coating for implantable materials,2009,Acta Biomaterialia,5,7,,2633,2646,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69049088738&partnerID=40&md5=2c64cea07ab055411f0848e67f27662f,,17427061,,,10.1016/j.actbio.2009.02.031,19342322,Acta Biomaterialia,Article,Scopus
"Kuzman M.R., Medved V., Terzic J., Krainc D.",Genome-wide expression analysis of peripheral blood identifies candidate biomarkers for schizophrenia,2009,Journal of Psychiatric Research,43,13,,1073,1077,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-68949213816&partnerID=40&md5=88256d922c04502499b93c494c06f6c1,,223956,,JPYRA,10.1016/j.jpsychires.2009.03.005,19358997,Journal of Psychiatric Research,Article,Scopus
"Arora S., Husain M., Kumar D., Patni H., Pathak S., Mehrotra D., Reddy V.K., Reddy L.R., Salhan D., Yadav A., Mathieson P.W., Saleem M.A., Chander P.N., Singhal P.C.",Human immunodeficiency virus downregulates podocyte apoE expression,2009,American Journal of Physiology - Renal Physiology,297,3,,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69449089082&partnerID=40&md5=aa9442e06b7cf38c5845d6f7228b9656,,3636127,,AJPPF,10.1152/ajprenal.90668.2008,19553347,American Journal of Physiology - Renal Physiology,Article,Scopus
"Pakalapati G., Li L., Gretz N., Koch E., Wink M.",Influence of red clover (Trifolium pratense) isoflavones on gene and protein expression profiles in liver of ovariectomized rats,2009,Phytomedicine,16,9,,845,855,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65549117159&partnerID=40&md5=03b4c44f6a5c1d249bdfd6d22b78a297,,9447113,,PYTOE,10.1016/j.phymed.2009.03.003,19409770,Phytomedicine,Article,Scopus
"Mochimaru H., Takahashi E., Tsukamoto N., Miyazaki J., Yaguchi T., Koto T., Kurihara T., Noda K., Ozawa Y., Ishimoto T., Kawakami Y., Tanihara H., Saya H., Ishida S., Tsubota K.",Involvement of hyaluronan and its receptor CD44 with choroidal neovascularization.,2009,Investigative ophthalmology & visual science,50,9,,4410,4415,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349232405&partnerID=40&md5=b743a7765bb34fc10d089ba5d8a83b2f,,15525783,,,,19339747,Investigative ophthalmology & visual science,Article,Scopus
"Cheng D., He J.","Isolation and characterization of ""Dehalococcoides"" sp. strain MB, which dechlorinates tetrachloroethene to trans-1,2-dichloroethene",2009,Applied and Environmental Microbiology,75,18,,5910,5918,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-70149123013&partnerID=40&md5=d2109140a49d5c82bf90c6c4c8f5868f,,992240,,AEMID,10.1128/AEM.00767-09,19633106,Applied and Environmental Microbiology,Article,Scopus
"Ruggiero T., Trabucchi M., De Santa F., Zupo S., Harfe B.D., McManus M.T., Rosenfeld M.G., Briata P., Gherzi R.",LPS induces KH-type splicing regulatory protein-dependent processing of microRNA-155 precursors in macrophages,2009,FASEB Journal,23,9,,2898,2908,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349323601&partnerID=40&md5=caec687dda91d85bfa4aa5366b08327b,,8926638,,FAJOE,10.1096/fj.09-131342,19423639,FASEB Journal,Article,Scopus
"Rome S., Meugnier E., Lecomte V., Berbe V., Besson J., Cerutti C., Pesenti S., Granjon A., Disse E., Clement K., Lefai E., Laville M., Vidal H.","Microarray analysis of genes with impaired insulin regulation in the skeletal muscle of type 2 diabetic patients indicates the involvement of basic helix-loop-helix domain-containing, class B, 2 protein (BHLHB2)",2009,Diabetologia,52,9,,1899,1912,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-68449087392&partnerID=40&md5=b675984986f206a9cab5efb2306ac517,,0012186X,,DBTGA,10.1007/s00125-009-1442-4,19590847,Diabetologia,Article,Scopus
"Vanoirbeek E., Eelen G., Verlinden L., Marchal K., Engelen K., De Moor B., Beullens I., Marcelis S., De Clercq P., Bouillon R., Verstuyf A.","Microarray analysis of MCF-7 breast cancer cells treated with 1,25-dihydroxyvitamin D<sub>3</sub> or a 17-methyl-D-ring analog",2009,Anticancer Research,29,9,,3585,3590,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-68549118799&partnerID=40&md5=c0a65c215a60c91ad41e37ffcdd7fee4,,2507005,,ANTRD,,19667152,Anticancer Research,Conference Paper,Scopus
"Navarro A., Bea S., Fernandez V., Prieto M., Salaverria I., Jares P., Hartmann E., Mozos A., Lopez-Guillermo A., Villamor N., Colomer D., Puig X., Ott G., Sole F., Serrano S., Rosenwald A., Campo E., Hernandez L.","MicroRNA expression, chromosomal alterations, and immunoglobulin variable heavy chain hypermutations in mantle cell lymphomas",2009,Cancer Research,69,17,,7071,7078,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-70149118546&partnerID=40&md5=9054fe46fb54783c74c36381e2567df0,,85472,,CNREA,10.1158/0008-5472.CAN-09-1095,19690137,Cancer Research,Article,Scopus
"Ritland Politz J.C., Hogan E.M., Pederson T.",MicroRNAs with a nucleolar location,2009,RNA,15,9,,1705,1715,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-69049118109&partnerID=40&md5=3ea7d9f8937a3fd27cb92661d44f79d7,,13558382,,RNARF,10.1261/rna.1470409,19628621,RNA,Article,Scopus
"Akinci M.A., Turner H., Taveras M., Barash A., Wang Z., Reinach P., Wolosin J.M.",Molecular profiling of conjunctival epithelial side-population stem cells: atypical cell surface markers and sources of a slow-cycling phenotype.,2009,Investigative ophthalmology & visual science,50,9,,4162,4172,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349237074&partnerID=40&md5=48d0eed2f72477364fa79328ec3a1c7c,,15525783,,,,19324848,Investigative ophthalmology & visual science,Article,Scopus
"Brauch K.M., Karst M.L., Herron K.J., de Andrade M., Pellikka P.A., Rodeheffer R.J., Michels V.V., Olson T.M.",Mutations in Ribonucleic Acid Binding Protein Gene Cause Familial Dilated Cardiomyopathy,2009,Journal of the American College of Cardiology,54,10,,930,941,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-68949191192&partnerID=40&md5=29d0e7a022eb2b054e6a67f6d26c4106,,7351097,,JACCD,10.1016/j.jacc.2009.05.038,19712804,Journal of the American College of Cardiology,Article,Scopus
"Song G., Wang L.",Nuclear receptor SHP activates miR-206 expression via a cascade dual inhibitory mechanism,2009,PLoS ONE,4,9, e6880,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70149105707&partnerID=40&md5=54b008730be37b337bfaf36a8d83db83,,19326203,,,10.1371/journal.pone.0006880,19721712,PLoS ONE,Article,Scopus
"Fuhrman L.E., Goel A.K., Smith J., Shianna K.V., Aballay A.",Nucleolar proteins suppress Caenorhabditis elegans innate immunity by inhibiting p53/CEP-1,2009,PLoS Genetics,5,9, e1000657,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349668990&partnerID=40&md5=f5b479f992e87c92bee9793f1d28274f,,15537390,,,10.1371/journal.pgen.1000657,19763173,PLoS Genetics,Article,Scopus
"Visser W.E., Heemstra K.A., Swagemakers S.M.A., Ozgur Z., Corssmit E.P., Burggraaf J., Van Ijcken W.F.J., Van Der Spek P.J., Smit J.W.A., Visser T.J.",Physiological thyroid hormone levels regulate numerous skeletal muscle transcripts,2009,Journal of Clinical Endocrinology and Metabolism,94,9,,3487,3496,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-69949088467&partnerID=40&md5=f0d22757f73e70604b9fe0a546aa68cd,,0021972X,,JCEMA,10.1210/jc.2009-0782,19567520,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"Berkofsky-Fessler W., Nguyen T.Q., Delmar P., Molnos J., Kanwal C., DePinto W., Rosinski J., McLoughlin P., Ritland S., DeMario M., Tobon K., Reidhaar-Olson J.F., Rueger R., Hilton H.",Preclinical biomarkers for a cyclin-dependent kinase inhibitor translate to candidate pharmacodynamic biomarkers in phase I patients,2009,Molecular Cancer Therapeutics,8,9,,2517,2525,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349499021&partnerID=40&md5=dcdabc802df9357c07475561e3cf06c4,,15357163,,MCTOC,10.1158/1535-7163.MCT-09-0083,19755512,Molecular Cancer Therapeutics,Article,Scopus
"Pretorius L., Du X.-J., Woodcock E.A., Kiriazis H., Lin R.C.Y., Marasco S., Medcalf R.L., Ming Z., Head G.A., Joon W.T., Cemerlang N., Sadoshima J., Shioi T., Izumo S., Lukoshkova E.V., Dart A.M., Jennings G.L., McMullen J.R.",Reduced phosphoinositide 3-kinase (p110α) activation increases the susceptibility to atrial fibrillation,2009,American Journal of Pathology,175,3,,998,1009,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349309772&partnerID=40&md5=a6e40c0c942dcbd0c02dd026568ba82b,,29440,,AJPAA,10.2353/ajpath.2009.090126,19679877,American Journal of Pathology,Article,Scopus
"Li J., Campbell J.S., Mitchell C., McMahan R.S., Yu X., Riehle K.J., Bumgarner R.E., Fausto N.",Relationships between deficits in tissue mass and transcriptional programs after partial hepatectomy in mice,2009,American Journal of Pathology,175,3,,947,957,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349240362&partnerID=40&md5=edd4e7a1340c52510552f8b74068a090,,29440,,AJPAA,10.2353/ajpath.2009.090043,19700759,American Journal of Pathology,Article,Scopus
"Izzotti A., Calin G.A., Steele V.E., Croce C.M., De Flora S.",Relationships of microRNA expression in mouse lung with age and exposure to cigarette smoke and light,2009,FASEB Journal,23,9,,3243,3250,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349315533&partnerID=40&md5=051b323bf5f711fc9d1af91082f6cb9b,,8926638,,FAJOE,10.1096/fj.09-135251,19465468,FASEB Journal,Article,Scopus
"Wang C.-T., Zhang P., Wang Y.-S., Ruan X.-Z., Li Z.-Y., Peng F., Yang H.-S., Wei Y.-Q.","RNA interference against Biot2, a novel mouse testis - Specific gene, inhibits the growth of tumor cells",2009,Cellular and Molecular Biology Letters,14,3,,363,376,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349567899&partnerID=40&md5=6d26dafc45861145dfe367d5e5a65962,,14258153,,CMBLF,10.2478/s11658-009-0004-6,19277478,Cellular and Molecular Biology Letters,Article,Scopus
"Ma K., Xiao J., Li X., Zhang Q., Lian X.",Sequence and expression analysis of the C3HC4-type RING finger gene family in rice,2009,Gene,444,2-Jan,,33,45,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649873095&partnerID=40&md5=9f8279e36b86eb51cffbbb5f6e3dfa3f,,3781119,,GENED,10.1016/j.gene.2009.05.018,19523506,Gene,Article,Scopus
"Klover P., Chen W., Zhu B.-M., Hennighausen L.",Skeletal muscle growth and fiber composition in mice are regulated through the transcription factors STAT5a/b: Linking growth hormone to the androgen receptor,2009,FASEB Journal,23,9,,3140,3148,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349315535&partnerID=40&md5=8efe770a6e41d350913dc3c52b6eb5b3,,8926638,,FAJOE,10.1096/fj.08-128215,19417088,FASEB Journal,Article,Scopus
"Im S.-S., Hammond L.E., Yousef L., Nugas-Selby C., Shin D.-J., Seo Y.-K., Fong L.G., Young S.G., Osborne T.F.",Sterol regulatory element binding protein 1a regulates hepatic fatty acid partitioning by activating acetyl coenzyme A carboxylase 2,2009,Molecular and Cellular Biology,29,17,,4864,4872,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-68849091864&partnerID=40&md5=128f105ea8b1af59abaef298645e08c1,,2707306,,MCEBD,10.1128/MCB.00553-09,19564420,Molecular and Cellular Biology,Article,Scopus
"Woodruff P.G., Modrek B., Choy D.F., Jia G., Abbas A.R., Ellwanger A., Arron J.R., Koth L.L., Fahy J.V.",T-helper type 2-driven inflammation defines major subphenotypes of asthma,2009,American Journal of Respiratory and Critical Care Medicine,180,5,,388,395,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-69249150516&partnerID=40&md5=b7731a989171770bcb87237350d2c728,,1073449X,,AJCME,10.1164/rccm.200903-0392OC,19483109,American Journal of Respiratory and Critical Care Medicine,Article,Scopus
"Aslam A., Mittal S., Koch F., Andrau J.-C., Sebastiaan Winkler G.",The Ccr4-not deadenylase subunits CNOT7 and CNOT8 have overlapping roles and modulate cell proliferation,2009,Molecular Biology of the Cell,20,17,,3840,3850,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349337771&partnerID=40&md5=993b80bddd8fa15d5f91fb499ec7d683,,10591524,,MBCEE,10.1091/mbc.E09-02-0146,19605561,Molecular Biology of the Cell,Article,Scopus
"Von Plehwe U., Berndt U., Conz C., Chiabudini M., Fitzke E., Sickmann A., Petersen A., Pfeifer D., Rospert S.",The Hsp70 homolog Ssb is essential for glucose sensing via the SNF1 kinase network,2009,Genes and Development,23,17,,2102,2115,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69749111488&partnerID=40&md5=9410215e576addbac67ec6aa435f36d6,,8909369,,GEDEE,10.1101/gad.529409,19723765,Genes and Development,Article,Scopus
"Pihlajamaki J., Boes T., Kim E.-Y., Dearie F., Kim B.W., Schroeder J., Mun E., Nasser I., Park P.J., Bianco A.C., Goldfine A.B., Patti M.E.",Thyroid hormone-related regulation of gene expression in human fatty liver,2009,Journal of Clinical Endocrinology and Metabolism,94,9,,3521,3529,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69949111082&partnerID=40&md5=936ff24ab45987b2c3346cf732afb102,,0021972X,,JCEMA,10.1210/jc.2009-0212,19549744,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"Zagorski J., Obraztsova M., Gellar M.A., Kline J.A., Watts J.A.",Transcriptional changes in right ventricular tissues are enriched in the outflow tract compared with the apex during chronic pulmonary embolism in rats,2009,Physiological Genomics,39,1,,61,71,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-70349140116&partnerID=40&md5=b6cf5d0de8f5c08f118fe2283858c1d0,,10948341,,PHGEF,10.1152/physiolgenomics.00076.2009,19602618,Physiological Genomics,Article,Scopus
"Majji S., Thodima V., Sample R., Whitley D., Deng Y., Mao J., Chinchar V.G.","Transcriptome analysis of Frog virus 3, the type species of the genus Ranavirus, family Iridoviridae",2009,Virology,391,2,,293,303,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-68549134924&partnerID=40&md5=8dca9cf063592f915dfa572149dcef10,,426822,,VIRLA,10.1016/j.virol.2009.06.022,19608212,Virology,Article,Scopus
"Liu Y.-F., Zha B.-S., Zhang H.-L., Zhu X.-J., Li Y.-H., Zhu J., Guan X.-H., Zhang J.-P.",Characteristic gene expression profiles in the progression from liver cirrhosis to carcinoma induced by diethylnitrosamine in a rat model,2009,Journal of Experimental and Clinical Cancer Research,28,1,107,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-69249107364&partnerID=40&md5=ac4362e53c1b5b796a8a77c3ef7dc686,,17569966,,JECRD,10.1186/1756-9966-28-107,19638242,Journal of Experimental and Clinical Cancer Research,Article,Scopus
